#TYPE Selected.System.Management.ManagementObject
"__SERVER","DisplayName","State","startname"
"MANWSR0004","Net.Msmq Listener Adapter","Stopped","NT AUTHORITY\NetworkService"
"MANWSR0004","Net.Pipe Listener Adapter","Running","NT AUTHORITY\LocalService"
"MANWSR0004","Network List Service","Running","NT AUTHORITY\LocalService"
"MANWSR0004","Net.Tcp Listener Adapter","Running","NT AUTHORITY\LocalService"
"MANWSR0004","Net.Tcp Port Sharing Service","Running","NT AUTHORITY\LocalService"
"MANWSR0004","Network Location Awareness","Running","NT AUTHORITY\NetworkService"
"MANWSR0004","Network Store Interface Service","Running","NT Authority\LocalService"
"MANWSR0004","Performance Counter DLL Host","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","Performance Logs & Alerts","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","Plug and Play","Running","LocalSystem"
"MANWSR0004","IPsec Policy Agent","Running","NT Authority\NetworkService"
"MANWSR0004","Power","Running","LocalSystem"
"MANWSR0004","User Profile Service","Running","LocalSystem"
"MANWSR0004","Protected Storage","Stopped","LocalSystem"
"MANWSR0004","Remote Access Auto Connection Manager","Stopped","localSystem"
"MANWSR0004","Remote Access Connection Manager","Stopped","localSystem"
"MANWSR0004","Routing and Remote Access","Stopped","localSystem"
"MANWSR0004","Remote Registry","Running","NT AUTHORITY\LocalService"
"MANWSR0004","RPC Endpoint Mapper","Running","NT AUTHORITY\NetworkService"
"MANWSR0004","Remote Procedure Call (RPC) Locator","Stopped","NT AUTHORITY\NetworkService"
"MANWSR0004","Remote Procedure Call (RPC)","Running","NT AUTHORITY\NetworkService"
"MANWSR0004","Resultant Set of Policy Provider","Stopped","LocalSystem"
"MANWSR0004","Special Administration Console Helper","Stopped","LocalSystem"
"MANWSR0004","Security Accounts Manager","Running","LocalSystem"
"MANWSR0004","Smart Card","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","Task Scheduler","Running","LocalSystem"
"MANWSR0004","Smart Card Removal Policy","Stopped","LocalSystem"
"MANWSR0004","Secondary Logon","Stopped","LocalSystem"
"MANWSR0004","System Event Notification Service","Running","LocalSystem"
"MANWSR0004","Symantec Endpoint Protection","Running","LocalSystem"
"MANWSR0004","Remote Desktop Configuration","Running","localSystem"
"MANWSR0004","Internet Connection Sharing (ICS)","Stopped","LocalSystem"
"MANWSR0004","Shell Hardware Detection","Running","LocalSystem"
"MANWSR0004","Symantec Network Access Control","Stopped","LocalSystem"
"MANWSR0004","SNMP Service","Running","LocalSystem"
"MANWSR0004","SNMP Trap","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","LANDesk(R) Software Monitoring Service","Running","LocalSystem"
"MANWSR0004","Print Spooler","Running","LocalSystem"
"MANWSR0004","Software Protection","Stopped","NT AUTHORITY\NetworkService"
"MANWSR0004","SPP Notification Service","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","SSDP Discovery","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","Secure Socket Tunneling Protocol Service","Stopped","NT Authority\LocalService"
"MANWSR0004","Microsoft Software Shadow Copy Provider","Stopped","LocalSystem"
"MANWSR0004","Telephony","Stopped","NT AUTHORITY\NetworkService"
"MANWSR0004","TPM Base Services","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","Remote Desktop Services","Running","NT Authority\NetworkService"
"MANWSR0004","Thread Ordering Server","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","Distributed Link Tracking Client","Running","LocalSystem"
"MANWSR0004","Windows Modules Installer","Stopped","localSystem"
"MANWSR0004","Interactive Services Detection","Stopped","LocalSystem"
"MANWSR0004","Remote Desktop Services UserMode Port Redirector","Running","localSystem"
"MANWSR0004","UPnP Device Host","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","Desktop Window Manager Session Manager","Running","localSystem"
"MANWSR0004","Credential Manager","Stopped","LocalSystem"
"MANWSR0004","Virtual Disk","Stopped","LocalSystem"
"MANWSR0004","VMware Tools","Running","LocalSystem"
"MANWSR0004","VMware Snapshot Provider","Stopped","LocalSystem"
"MANWSR0004","Symantec Private Branch Exchange","Running","LocalSystem"
"MANWSR0004","Volume Shadow Copy","Stopped","LocalSystem"
"MANWSR0004","Windows Time","Running","NT AUTHORITY\LocalService"
"MANWSR0004","Windows Process Activation Service","Running","LocalSystem"
"MANWSR0004","Block Level Backup Engine Service","Stopped","LocalSystem"
"MANWSR0004","Windows Color System","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","Diagnostic Service Host","Stopped","NT AUTHORITY\LocalService"
"MANWSR0004","Diagnostic System Host","Stopped","LocalSystem"
"MANWSR0004","Windows Event Collector","Stopped","NT AUTHORITY\NetworkService"
"MANWSR0004","Problem Reports and Solutions Control Panel Support","Stopped","localSystem"
"MANWSR0004","Windows Error Reporting Service","Stopped","localSystem"
"MANWSR0004","WinHTTP Web Proxy Auto-Discovery Service","Running","NT AUTHORITY\LocalService"
"MANWSR0004","Windows Management Instrumentation","Running","localSystem"
"MANWSR0004","Windows Remote Management (WS-Management)","Running","NT AUTHORITY\NetworkService"
"MANWSR0004","WMI Performance Adapter","Stopped","localSystem"
"MANWSR0004","Portable Device Enumerator Service","Stopped","LocalSystem"
"MANWSR0004","Windows Update","Running","LocalSystem"
"MANWSR0004","Windows Driver Foundation - User-mode Driver Framework","Stopped","LocalSystem"
"SHHWSR0145","Application Experience","Stopped","localSystem"
"SHHWSR0145","AirWatch Agent Builder Service","Running","LocalSystem"
"SHHWSR0145","AirWatch API Workflow","Running","LocalSystem"
"SHHWSR0145","AirWatch Batch Processing Service","Running","LocalSystem"
"SHHWSR0145","AirWatch Device Scheduler","Running","LocalSystem"
"SHHWSR0145","AirWatch Entity Change Queue Monitor","Running","LocalSystem"
"SHHWSR0145","AirWatch GEM Inventory Service","Running","LocalSystem"
"SHHWSR0145","AirWatch Integration Service","Running","LocalSystem"
"SHHWSR0145","AirWatch MEG Queue Service","Running","LocalSystem"
"SHHWSR0145","AirWatch Messaging Service","Running","LocalSystem"
"SHHWSR0145","AirWatch SMS Service","Running","LocalSystem"
"SHHWSR0145","AirWatch Cloud Connector","Running","LocalSystem"
"SHHWSR0145","AirWatch Content Delivery","Running","LocalSystem"
"SHHWSR0145","AirWatch Diagnostics Service (ACC)","Running","LocalSystem"
"SHHWSR0145","AirWatch Policy Engine","Running","LocalSystem"
"SHHWSR0145","Application Layer Gateway Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","Application Host Helper Service","Running","LocalSystem"
"SHHWSR0145","Application Identity","Stopped","NT Authority\LocalService"
"SHHWSR0145","Application Information","Running","LocalSystem"
"SHHWSR0145","Application Management","Running","LocalSystem"
"SHHWSR0145","ASP.NET State Service","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0145","Windows Audio Endpoint Builder","Stopped","LocalSystem"
"SHHWSR0145","Windows Audio","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","Base Filtering Engine","Running","NT AUTHORITY\LocalService"
"SHHWSR0145","Background Intelligent Transfer Service","Stopped","LocalSystem"
"SHHWSR0145","NetBackup Bare Metal Restore Boot Server","Stopped","LocalSystem"
"SHHWSR0145","Computer Browser","Stopped","LocalSystem"
"SHHWSR0145","LANDesk(R) Management Agent","Running","LocalSystem"
"SHHWSR0145","Certificate Propagation","Running","LocalSystem"
"SHHWSR0145","Microsoft .NET Framework NGEN v2.0.50727_X86","Stopped","LocalSystem"
"SHHWSR0145","Microsoft .NET Framework NGEN v2.0.50727_X64","Stopped","LocalSystem"
"SHHWSR0145","Microsoft .NET Framework NGEN v4.0.30319_X86","Stopped","LocalSystem"
"SHHWSR0145","Microsoft .NET Framework NGEN v4.0.30319_X64","Stopped","LocalSystem"
"SHHWSR0145","COM+ System Application","Running","LocalSystem"
"SHHWSR0145","Cryptographic Services","Running","NT Authority\NetworkService"
"SHHWSR0145","DCOM Server Process Launcher","Running","LocalSystem"
"SHHWSR0145","Disk Defragmenter","Stopped","localSystem"
"SHHWSR0145","DHCP Client","Running","NT Authority\LocalService"
"SHHWSR0145","Diagnostics Tracking Service","Running","LocalSystem"
"SHHWSR0145","DNS Client","Running","NT AUTHORITY\NetworkService"
"SHHWSR0145","Wired AutoConfig","Stopped","localSystem"
"SHHWSR0145","Diagnostic Policy Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0145","Extensible Authentication Protocol","Stopped","localSystem"
"SHHWSR0145","Encrypting File System (EFS)","Stopped","LocalSystem"
"SHHWSR0145","Windows Event Log","Running","NT AUTHORITY\LocalService"
"SHHWSR0145","COM+ Event System","Running","NT AUTHORITY\LocalService"
"SHHWSR0145","Microsoft Fibre Channel Platform Registration Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","Function Discovery Provider Host","Running","NT AUTHORITY\LocalService"
"SHHWSR0145","Function Discovery Resource Publication","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","Windows Font Cache Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0145","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","NT Authority\LocalService"
"SHHWSR0145","Group Policy Client","Running","LocalSystem"
"SHHWSR0145","Human Interface Device Access","Stopped","LocalSystem"
"SHHWSR0145","Health Key and Certificate Management","Stopped","localSystem"
"SHHWSR0145","Windows CardSpace","Stopped","LocalSystem"
"SHHWSR0145","Internet Explorer ETW Collector Service","Stopped","LocalSystem"
"SHHWSR0145","IIS Admin Service","Running","LocalSystem"
"SHHWSR0145","IKE and AuthIP IPsec Keying Modules","Running","LocalSystem"
"SHHWSR0145","Intel Local Scheduler Service","Running","LocalSystem"
"SHHWSR0145","Intel PDS","Running","LocalSystem"
"SHHWSR0145","PnP-X IP Bus Enumerator","Stopped","LocalSystem"
"SHHWSR0145","IP Helper","Running","LocalSystem"
"SHHWSR0145","CNG Key Isolation","Running","LocalSystem"
"SHHWSR0145","KtmRm for Distributed Transaction Coordinator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0145","LANDesk Policy Invoker","Running","LocalSystem"
"SHHWSR0145","LANDesk Targeted Multicast","Running","LocalSystem"
"SHHWSR0145","Server","Running","LocalSystem"
"SHHWSR0145","Workstation","Running","NT AUTHORITY\NetworkService"
"SHHWSR0145","LiveUpdate","Stopped","LocalSystem"
"SHHWSR0145","Link-Layer Topology Discovery Mapper","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","TCP/IP NetBIOS Helper","Running","NT AUTHORITY\LocalService"
"SHHWSR0145","Multimedia Class Scheduler","Stopped","LocalSystem"
"SHHWSR0145","Miss Marple Inventory Agent","Running","LocalSystem"
"SHHWSR0145","Miss Marple Updater","Running","LocalSystem"
"SHHWSR0145","Windows Firewall","Running","NT Authority\LocalService"
"SHHWSR0145","Distributed Transaction Coordinator","Running","NT AUTHORITY\NetworkService"
"SHHWSR0145","Microsoft iSCSI Initiator Service","Stopped","LocalSystem"
"SHHWSR0145","Windows Installer","Stopped","LocalSystem"
"SHHWSR0145","Message Queuing","Running","NT Authority\NetworkService"
"SHHWSR0145","NetBackup Deduplication Multi-Threaded Agent","Running","LocalSystem"
"SHHWSR0145","Network Access Protection Agent","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0145","NetBackup BMR MTFTP Service","Stopped","LocalSystem"
"SHHWSR0145","NetBackup BMR PXE Service","Stopped","LocalSystem"
"SHHWSR0145","NetBackup Client Service","Running","LocalSystem"
"SHHWSR0145","NetBackup Discovery Framework","Running","LocalSystem"
"SHHWSR0145","NetBackup Legacy Client Service","Running","LocalSystem"
"SHHWSR0145","NetBackup Legacy Network Service","Running","LocalSystem"
"SHHWSR0145","NetBackup Proxy Service","Stopped","LocalSystem"
"SHHWSR0145","NetBackup SAN Client Fibre Transport Service","Stopped","LocalSystem"
"SHHWSR0145","Netlogon","Running","LocalSystem"
"SHHWSR0145","Network Connections","Running","LocalSystem"
"SHHWSR0145","Net.Msmq Listener Adapter","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0145","Net.Pipe Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0145","Network List Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0145","Net.Tcp Listener Adapter","Running","NT AUTHORITY\LocalService"
"SHHWSR0145","Net.Tcp Port Sharing Service","Running","NT AUTHORITY\LocalService"
"SHHWSR0145","Nexthink Collector Service","Running","LocalSystem"
"SHHWSR0145","Network Location Awareness","Running","NT AUTHORITY\NetworkService"
"SHHWSR0145","NSClient++ (x64)","Running","LocalSystem"
"SHHWSR0145","Network Store Interface Service","Running","NT Authority\LocalService"
"SHHWSR0145","Performance Counter DLL Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","Performance Logs & Alerts","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","Plug and Play","Running","LocalSystem"
"SHHWSR0145","IPsec Policy Agent","Running","NT Authority\NetworkService"
"SHHWSR0145","Power","Running","LocalSystem"
"SHHWSR0145","User Profile Service","Running","LocalSystem"
"SHHWSR0145","Protected Storage","Stopped","LocalSystem"
"SHHWSR0145","Remote Access Auto Connection Manager","Stopped","localSystem"
"SHHWSR0145","Remote Access Connection Manager","Stopped","localSystem"
"SHHWSR0145","Routing and Remote Access","Stopped","localSystem"
"SHHWSR0145","Remote Registry","Running","NT AUTHORITY\LocalService"
"SHHWSR0145","RPC Endpoint Mapper","Running","NT AUTHORITY\NetworkService"
"SHHWSR0145","Remote Procedure Call (RPC) Locator","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0145","Remote Procedure Call (RPC)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0145","Resultant Set of Policy Provider","Stopped","LocalSystem"
"SHHWSR0145","Special Administration Console Helper","Stopped","LocalSystem"
"SHHWSR0145","Security Accounts Manager","Running","LocalSystem"
"SHHWSR0145","Smart Card","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","Task Scheduler","Running","LocalSystem"
"SHHWSR0145","Smart Card Removal Policy","Stopped","LocalSystem"
"SHHWSR0145","Secondary Logon","Stopped","LocalSystem"
"SHHWSR0145","System Event Notification Service","Running","LocalSystem"
"SHHWSR0145","Symantec Endpoint Protection","Running","LocalSystem"
"SHHWSR0145","Remote Desktop Configuration","Running","localSystem"
"SHHWSR0145","Internet Connection Sharing (ICS)","Stopped","LocalSystem"
"SHHWSR0145","Shell Hardware Detection","Running","LocalSystem"
"SHHWSR0145","Symantec Network Access Control","Stopped","LocalSystem"
"SHHWSR0145","SNMP Service","Running","LocalSystem"
"SHHWSR0145","SNMP Trap","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","LANDesk(R) Software Monitoring Service","Running","LocalSystem"
"SHHWSR0145","Print Spooler","Running","LocalSystem"
"SHHWSR0145","Software Protection","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0145","SPP Notification Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","SSDP Discovery","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","Secure Socket Tunneling Protocol Service","Stopped","NT Authority\LocalService"
"SHHWSR0145","Microsoft Software Shadow Copy Provider","Stopped","LocalSystem"
"SHHWSR0145","Telephony","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0145","TPM Base Services","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","Remote Desktop Services","Running","NT Authority\NetworkService"
"SHHWSR0145","Thread Ordering Server","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","Apache Tomcat 7.0 Tomcat7","Running","LocalSystem"
"SHHWSR0145","Distributed Link Tracking Client","Running","LocalSystem"
"SHHWSR0145","Windows Modules Installer","Running","localSystem"
"SHHWSR0145","Interactive Services Detection","Stopped","LocalSystem"
"SHHWSR0145","Remote Desktop Services UserMode Port Redirector","Running","localSystem"
"SHHWSR0145","UPnP Device Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","Desktop Window Manager Session Manager","Running","localSystem"
"SHHWSR0145","Credential Manager","Stopped","LocalSystem"
"SHHWSR0145","Virtual Disk","Stopped","LocalSystem"
"SHHWSR0145","VMware Tools","Running","LocalSystem"
"SHHWSR0145","VMware Snapshot Provider","Stopped","LocalSystem"
"SHHWSR0145","Symantec Private Branch Exchange","Running","LocalSystem"
"SHHWSR0145","Volume Shadow Copy","Stopped","LocalSystem"
"SHHWSR0145","Windows Time","Running","NT AUTHORITY\LocalService"
"SHHWSR0145","World Wide Web Publishing Service","Running","LocalSystem"
"SHHWSR0145","Windows Process Activation Service","Running","LocalSystem"
"SHHWSR0145","Block Level Backup Engine Service","Stopped","LocalSystem"
"SHHWSR0145","Windows Color System","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","Diagnostic Service Host","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","Diagnostic System Host","Stopped","LocalSystem"
"SHHWSR0145","Windows Event Collector","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0145","Problem Reports and Solutions Control Panel Support","Stopped","localSystem"
"SHHWSR0145","Windows Error Reporting Service","Stopped","localSystem"
"SHHWSR0145","WinHTTP Web Proxy Auto-Discovery Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0145","Windows Management Instrumentation","Running","localSystem"
"SHHWSR0145","Windows Remote Management (WS-Management)","Running","NT AUTHORITY\NetworkService"
"SHHWSR0145","WMI Performance Adapter","Stopped","localSystem"
"SHHWSR0145","Portable Device Enumerator Service","Stopped","LocalSystem"
"SHHWSR0145","Windows Update","Running","LocalSystem"
"SHHWSR0145","Windows Driver Foundation - User-mode Driver Framework","Stopped","LocalSystem"
"SHHWSR0377","Application Experience","Stopped","localSystem"
"SHHWSR0377","Application Layer Gateway Service","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0377","Application Host Helper Service","Running","LocalSystem"
"SHHWSR0377","Application Identity","Stopped","NT Authority\LocalService"
"SHHWSR0377","Application Information","Stopped","LocalSystem"
"SHHWSR0377","Application Management","Stopped","LocalSystem"
"SHHWSR0377","ASP.NET State Service","Stopped","NT AUTHORITY\NetworkService"
"SHHWSR0377","Windows Audio Endpoint Builder","Stopped","LocalSystem"
"SHHWSR0377","Windows Audio","Stopped","NT AUTHORITY\LocalService"
"SHHWSR0377","Base Filtering Engine","Running","NT AUTHORITY\LocalService"
"SHHWSR0377","Background Intelligent Transfer Service","Stopped","LocalSystem"
